name,URL,string_date,birthday
Kasey Kahne,https://en.wikipedia.org//wiki/Kasey_Kahne,April_10,2020-04-10
Rachel Corrie,https://en.wikipedia.org//wiki/Rachel_Corrie,April_10,2020-04-10
Roberto Carlos,https://en.wikipedia.org//wiki/Roberto_Carlos,April_10,2020-04-10
Steven Seagal,https://en.wikipedia.org//wiki/Steven_Seagal,April_10,2020-04-10
Maren Morris,https://en.wikipedia.org//wiki/Maren_Morris,April_10,2020-04-10
Hayley Westenra,https://en.wikipedia.org//wiki/Hayley_Westenra,April_10,2020-04-10
Tore Reginiussen,https://en.wikipedia.org//wiki/Tore_Reginiussen,April_10,2020-04-10
Omar Sharif,https://en.wikipedia.org//wiki/Omar_Sharif,April_10,2020-04-10
Sadio Mané,https://en.wikipedia.org//wiki/Sadio_Man%C3%A9,April_10,2020-04-10
President of the Swiss Confederation,https://en.wikipedia.org//wiki/List_of_Presidents_of_the_Swiss_Confederation,April_10,2020-04-10
Mel Blount,https://en.wikipedia.org//wiki/Mel_Blount,April_10,2020-04-10
Joe Mauer,https://en.wikipedia.org//wiki/Joe_Mauer,April_19,2020-04-19
Ayaka Takahashi,https://en.wikipedia.org//wiki/Ayaka_Takahashi,April_19,2020-04-19
Héctor Herrera,https://en.wikipedia.org//wiki/H%C3%A9ctor_Herrera,April_19,2020-04-19
Kim Chiu,https://en.wikipedia.org//wiki/Kim_Chiu,April_19,2020-04-19
Maria Sharapova,https://en.wikipedia.org//wiki/Maria_Sharapova,April_19,2020-04-19
Joe Hart,https://en.wikipedia.org//wiki/Joe_Hart,April_19,2020-04-19
Candace Parker,https://en.wikipedia.org//wiki/Candace_Parker,April_19,2020-04-19
Troy Polamalu,https://en.wikipedia.org//wiki/Troy_Polamalu,April_19,2020-04-19
Gabriel Heinze,https://en.wikipedia.org//wiki/Gabriel_Heinze,April_19,2020-04-19
Frank Viola,https://en.wikipedia.org//wiki/Frank_Viola,April_19,2020-04-19
Joseph Estrada,https://en.wikipedia.org//wiki/Joseph_Estrada,April_19,2020-04-19
Jayne Mansfield,https://en.wikipedia.org//wiki/Jayne_Mansfield,April_19,2020-04-19
James Franco,https://en.wikipedia.org//wiki/James_Franco,April_19,2020-04-19
Abelardo Fernández,https://en.wikipedia.org//wiki/Abelardo_Fern%C3%A1ndez,April_19,2020-04-19
Al Unser Jr.,https://en.wikipedia.org//wiki/Al_Unser_Jr.,April_19,2020-04-19
Rivaldo,https://en.wikipedia.org//wiki/Rivaldo,April_19,2020-04-19
Glenn T. Seaborg,https://en.wikipedia.org//wiki/Glenn_T._Seaborg,April_19,2020-04-19
Erich Hartmann,https://en.wikipedia.org//wiki/Erich_Hartmann,April_19,2020-04-19
Governor General of Canada,https://en.wikipedia.org//wiki/Governor_General_of_Canada,April_19,2020-04-19
Roush Fenway Racing,https://en.wikipedia.org//wiki/Roush_Fenway_Racing,April_19,2020-04-19
Trevor Francis,https://en.wikipedia.org//wiki/Trevor_Francis,April_19,2020-04-19
Sue Barker,https://en.wikipedia.org//wiki/Sue_Barker,April_19,2020-04-19
President of the Philippines,https://en.wikipedia.org//wiki/President_of_the_Philippines,April_19,2020-04-19
Associate Justice of the Supreme Court of the United States,https://en.wikipedia.org//wiki/Associate_Justice_of_the_Supreme_Court_of_the_United_States,April_20,2020-04-20
John Paul Stevens,https://en.wikipedia.org//wiki/John_Paul_Stevens,April_20,2020-04-20
Don Mattingly,https://en.wikipedia.org//wiki/Don_Mattingly,April_20,2020-04-20
Maurício Gugelmin,https://en.wikipedia.org//wiki/Maur%C3%ADcio_Gugelmin,April_20,2020-04-20
Yahoo!,https://en.wikipedia.org//wiki/Yahoo!,April_20,2020-04-20
Curt Hawkins,https://en.wikipedia.org//wiki/Curt_Hawkins,April_20,2020-04-20
Miss America 2014,https://en.wikipedia.org//wiki/Miss_America_2014,April_20,2020-04-20
Adolf Hitler,https://en.wikipedia.org//wiki/Adolf_Hitler,April_20,2020-04-20
Phil Hill,https://en.wikipedia.org//wiki/Phil_Hill,April_20,2020-04-20
N. Chandrababu Naidu,https://en.wikipedia.org//wiki/N._Chandrababu_Naidu,April_20,2020-04-20
George Takei,https://en.wikipedia.org//wiki/George_Takei,April_20,2020-04-20
Jessica Lange,https://en.wikipedia.org//wiki/Jessica_Lange,April_20,2020-04-20
Luther Vandross,https://en.wikipedia.org//wiki/Luther_Vandross,April_20,2020-04-20
Željko Joksimović,https://en.wikipedia.org//wiki/%C5%BDeljko_Joksimovi%C4%87,April_20,2020-04-20
Yelena Välbe,https://en.wikipedia.org//wiki/Yelena_V%C3%A4lbe,April_20,2020-04-20
Raymond van Barneveld,https://en.wikipedia.org//wiki/Raymond_van_Barneveld,April_20,2020-04-20
Adrián Fernández,https://en.wikipedia.org//wiki/Adri%C3%A1n_Fern%C3%A1ndez,April_20,2020-04-20
Nate Marquardt,https://en.wikipedia.org//wiki/Nate_Marquardt,April_20,2020-04-20
Pat Roberts,https://en.wikipedia.org//wiki/Pat_Roberts,April_20,2020-04-20
Shay Given,https://en.wikipedia.org//wiki/Shay_Given,April_20,2020-04-20
Napoleon III,https://en.wikipedia.org//wiki/Napoleon_III,April_20,2020-04-20
Max Weber,https://en.wikipedia.org//wiki/Max_Weber,April_21,2020-04-21
Joe McCarthy,https://en.wikipedia.org//wiki/Joe_McCarthy_(manager),April_21,2020-04-21
Elaine May,https://en.wikipedia.org//wiki/Elaine_May,April_21,2020-04-21
Iggy Pop,https://en.wikipedia.org//wiki/Iggy_Pop,April_21,2020-04-21
John Muir,https://en.wikipedia.org//wiki/John_Muir,April_21,2020-04-21
Gwendal Peizerat,https://en.wikipedia.org//wiki/Gwendal_Peizerat,April_21,2020-04-21
Jamie Salé,https://en.wikipedia.org//wiki/Jamie_Sal%C3%A9,April_21,2020-04-21
James McAvoy,https://en.wikipedia.org//wiki/James_McAvoy,April_21,2020-04-21
Robert Smith,https://en.wikipedia.org//wiki/Robert_Smith_(musician),April_21,2020-04-21
Tarvaris Jackson,https://en.wikipedia.org//wiki/Tarvaris_Jackson,April_21,2020-04-21
Adam Rooney,https://en.wikipedia.org//wiki/Adam_Rooney,April_21,2020-04-21
Joc Pederson,https://en.wikipedia.org//wiki/Joc_Pederson,April_21,2020-04-21
Patti LuPone,https://en.wikipedia.org//wiki/Patti_LuPone,April_21,2020-04-21
James Dobson,https://en.wikipedia.org//wiki/James_Dobson,April_21,2020-04-21
Elizabeth II,https://en.wikipedia.org//wiki/Elizabeth_II,April_21,2020-04-21
SS,https://en.wikipedia.org//wiki/SS,April_21,2020-04-21
Tony Romo,https://en.wikipedia.org//wiki/Tony_Romo,April_21,2020-04-21
SS,https://en.wikipedia.org//wiki/SS,April_22,2020-04-22
Michael Atiyah,https://en.wikipedia.org//wiki/Michael_Atiyah,April_22,2020-04-22
Glen Campbell,https://en.wikipedia.org//wiki/Glen_Campbell,April_22,2020-04-22
Jack Nicholson,https://en.wikipedia.org//wiki/Jack_Nicholson,April_22,2020-04-22
François Berléand,https://en.wikipedia.org//wiki/Fran%C3%A7ois_Berl%C3%A9and,April_22,2020-04-22
Donald Tusk,https://en.wikipedia.org//wiki/Donald_Tusk,April_22,2020-04-22
Greg Moore,https://en.wikipedia.org//wiki/Greg_Moore_(racing_driver),April_22,2020-04-22
Dan Cloutier,https://en.wikipedia.org//wiki/Dan_Cloutier,April_22,2020-04-22
Terry Francona,https://en.wikipedia.org//wiki/Terry_Francona,April_22,2020-04-22
Zoltán Gera,https://en.wikipedia.org//wiki/Zolt%C3%A1n_Gera,April_22,2020-04-22
Kaká,https://en.wikipedia.org//wiki/Kak%C3%A1,April_22,2020-04-22
David Luiz,https://en.wikipedia.org//wiki/David_Luiz,April_22,2020-04-22
Nicola Sacco,https://en.wikipedia.org//wiki/Sacco_and_Vanzetti,April_22,2020-04-22
John Waters,https://en.wikipedia.org//wiki/John_Waters,April_22,2020-04-22
Prime Minister of Greece,https://en.wikipedia.org//wiki/Prime_Minister_of_Greece,April_22,2020-04-22
Milka Duno,https://en.wikipedia.org//wiki/Milka_Duno,April_22,2020-04-22
Marshawn Lynch,https://en.wikipedia.org//wiki/Marshawn_Lynch,April_22,2020-04-22
Vladimir Lenin,https://en.wikipedia.org//wiki/Vladimir_Lenin,April_22,2020-04-22
Mark van Bommel,https://en.wikipedia.org//wiki/Mark_van_Bommel,April_22,2020-04-22
Rita Levi-Montalcini,https://en.wikipedia.org//wiki/Rita_Levi-Montalcini,April_22,2020-04-22
Vladimir Nabokov,https://en.wikipedia.org//wiki/Vladimir_Nabokov,April_22,2020-04-22
J. Robert Oppenheimer,https://en.wikipedia.org//wiki/J._Robert_Oppenheimer,April_22,2020-04-22
Lewis Powell,https://en.wikipedia.org//wiki/Lewis_Powell_(conspirator),April_22,2020-04-22
Germaine de Staël,https://en.wikipedia.org//wiki/Germaine_de_Sta%C3%ABl,April_22,2020-04-22
Immanuel Kant,https://en.wikipedia.org//wiki/Immanuel_Kant,April_22,2020-04-22
Isabella I of Castile,https://en.wikipedia.org//wiki/Isabella_I_of_Castile,April_22,2020-04-22
Stephen A. Douglas,https://en.wikipedia.org//wiki/Stephen_A._Douglas,April_23,2020-04-23
Daniela Hantuchová,https://en.wikipedia.org//wiki/Daniela_Hantuchov%C3%A1,April_23,2020-04-23
John Oliver,https://en.wikipedia.org//wiki/John_Oliver,April_23,2020-04-23
Willie Mitchell,https://en.wikipedia.org//wiki/Willie_Mitchell_(ice_hockey),April_23,2020-04-23
Yelena Shushunova,https://en.wikipedia.org//wiki/Yelena_Shushunova,April_23,2020-04-23
Michael Moore,https://en.wikipedia.org//wiki/Michael_Moore,April_23,2020-04-23
Warren Spahn,https://en.wikipedia.org//wiki/Warren_Spahn,April_23,2020-04-23
Lester B. Pearson,https://en.wikipedia.org//wiki/Lester_B._Pearson,April_23,2020-04-23
Gigi Hadid,https://en.wikipedia.org//wiki/Gigi_Hadid,April_23,2020-04-23
Sven Kramer,https://en.wikipedia.org//wiki/Sven_Kramer,April_23,2020-04-23
Angel Locsin,https://en.wikipedia.org//wiki/Angel_Locsin,April_23,2020-04-23
Barry Hawkins,https://en.wikipedia.org//wiki/Barry_Hawkins,April_23,2020-04-23
John Cena,https://en.wikipedia.org//wiki/John_Cena,April_23,2020-04-23
Oklahoma City bombing,https://en.wikipedia.org//wiki/Oklahoma_City_bombing,April_23,2020-04-23
Leni Robredo,https://en.wikipedia.org//wiki/Leni_Robredo,April_23,2020-04-23
Judy Davis,https://en.wikipedia.org//wiki/Judy_Davis,April_23,2020-04-23
Gail Goodrich,https://en.wikipedia.org//wiki/Gail_Goodrich,April_23,2020-04-23
Shirley Temple,https://en.wikipedia.org//wiki/Shirley_Temple,April_23,2020-04-23
Jim Bottomley,https://en.wikipedia.org//wiki/Jim_Bottomley,April_23,2020-04-23
James Buchanan,https://en.wikipedia.org//wiki/James_Buchanan,April_23,2020-04-23
Roy Orbison,https://en.wikipedia.org//wiki/Roy_Orbison,April_23,2020-04-23
Georges Vanier,https://en.wikipedia.org//wiki/Georges_Vanier,April_23,2020-04-23
Richard M. Daley,https://en.wikipedia.org//wiki/Richard_M._Daley,April_24,2020-04-24
Philippe Pétain,https://en.wikipedia.org//wiki/Philippe_P%C3%A9tain,April_24,2020-04-24
Tommy Docherty,https://en.wikipedia.org//wiki/Tommy_Docherty,April_24,2020-04-24
Josep Borrell,https://en.wikipedia.org//wiki/Josep_Borrell,April_24,2020-04-24
Taoiseach of Ireland,https://en.wikipedia.org//wiki/Taoiseach,April_24,2020-04-24
Mumia Abu-Jamal,https://en.wikipedia.org//wiki/Mumia_Abu-Jamal,April_24,2020-04-24
Dino Rađa,https://en.wikipedia.org//wiki/Dino_Ra%C4%91a,April_24,2020-04-24
Steve Finnan,https://en.wikipedia.org//wiki/Steve_Finnan,April_24,2020-04-24
Carlos Beltrán,https://en.wikipedia.org//wiki/Carlos_Beltr%C3%A1n,April_24,2020-04-24
Kelly Clarkson,https://en.wikipedia.org//wiki/Kelly_Clarkson,April_24,2020-04-24
Ashleigh Barty,https://en.wikipedia.org//wiki/Ashleigh_Barty,April_24,2020-04-24
Lydia Ko,https://en.wikipedia.org//wiki/Lydia_Ko,April_24,2020-04-24
Benjamin Lee Whorf,https://en.wikipedia.org//wiki/Benjamin_Lee_Whorf,April_24,2020-04-24
Józef Gosławski,https://en.wikipedia.org//wiki/J%C3%B3zef_Gos%C5%82awski_(sculptor),April_24,2020-04-24
José Sarney,https://en.wikipedia.org//wiki/Jos%C3%A9_Sarney,April_24,2020-04-24
Mike Rodgers,https://en.wikipedia.org//wiki/Mike_Rodgers,April_24,2020-04-24
Barbra Streisand,https://en.wikipedia.org//wiki/Barbra_Streisand,April_24,2020-04-24
Shirley MacLaine,https://en.wikipedia.org//wiki/Shirley_MacLaine,April_24,2020-04-24
Veronika Kudermetova,https://en.wikipedia.org//wiki/Veronika_Kudermetova,April_24,2020-04-24
Morgan Ciprès,https://en.wikipedia.org//wiki/Morgan_Cipr%C3%A8s,April_24,2020-04-24
Lee Westwood,https://en.wikipedia.org//wiki/Lee_Westwood,April_24,2020-04-24
Sachin Tendulkar,https://en.wikipedia.org//wiki/Sachin_Tendulkar,April_24,2020-04-24
Jan Vertonghen,https://en.wikipedia.org//wiki/Jan_Vertonghen,April_24,2020-04-24
Alessandro Costacurta,https://en.wikipedia.org//wiki/Alessandro_Costacurta,April_24,2020-04-24
Stuart Pearce,https://en.wikipedia.org//wiki/Stuart_Pearce,April_24,2020-04-24
Enda Kenny,https://en.wikipedia.org//wiki/Enda_Kenny,April_24,2020-04-24
Chipper Jones,https://en.wikipedia.org//wiki/Chipper_Jones,April_24,2020-04-24
Tarcisio Burgnich,https://en.wikipedia.org//wiki/Tarcisio_Burgnich,April_25,2020-04-25
Américo Gallego,https://en.wikipedia.org//wiki/Am%C3%A9rico_Gallego,April_25,2020-04-25
Darren Woodson,https://en.wikipedia.org//wiki/Darren_Woodson,April_25,2020-04-25
Al Pacino,https://en.wikipedia.org//wiki/Al_Pacino,April_25,2020-04-25
Johan Cruyff,https://en.wikipedia.org//wiki/Johan_Cruyff,April_25,2020-04-25
Starbucks,https://en.wikipedia.org//wiki/Starbucks,April_25,2020-04-25
Johnathan Thurston,https://en.wikipedia.org//wiki/Johnathan_Thurston,April_25,2020-04-25
Hank Azaria,https://en.wikipedia.org//wiki/Hank_Azaria,April_25,2020-04-25
Alex Shibutani,https://en.wikipedia.org//wiki/Alex_Shibutani,April_25,2020-04-25
David Moyes,https://en.wikipedia.org//wiki/David_Moyes,April_25,2020-04-25
Giedo van der Garde,https://en.wikipedia.org//wiki/Giedo_van_der_Garde,April_25,2020-04-25
Mayor of Hamburg,https://en.wikipedia.org//wiki/List_of_mayors_of_Hamburg,April_25,2020-04-25
Dinesh D'Souza,https://en.wikipedia.org//wiki/Dinesh_D%27Souza,April_25,2020-04-25
Corín Tellado,https://en.wikipedia.org//wiki/Cor%C3%ADn_Tellado,April_25,2020-04-25
Jean-Éric Vergne,https://en.wikipedia.org//wiki/Jean-%C3%89ric_Vergne,April_25,2020-04-25
Guglielmo Marconi,https://en.wikipedia.org//wiki/Guglielmo_Marconi,April_25,2020-04-25
C. B. Fry,https://en.wikipedia.org//wiki/C._B._Fry,April_25,2020-04-25
Oliver Cromwell,https://en.wikipedia.org//wiki/Oliver_Cromwell,April_25,2020-04-25
Edward II of England,https://en.wikipedia.org//wiki/Edward_II_of_England,April_25,2020-04-25
Renée Zellweger,https://en.wikipedia.org//wiki/Ren%C3%A9e_Zellweger,April_25,2020-04-25
Tim Duncan,https://en.wikipedia.org//wiki/Tim_Duncan,April_25,2020-04-25
Alejandro Valverde,https://en.wikipedia.org//wiki/Alejandro_Valverde,April_25,2020-04-25
Felipe Massa,https://en.wikipedia.org//wiki/Felipe_Massa,April_25,2020-04-25
Anja Pärson,https://en.wikipedia.org//wiki/Anja_P%C3%A4rson,April_25,2020-04-25
Alex Bowman,https://en.wikipedia.org//wiki/Alex_Bowman,April_25,2020-04-25
DeAngelo Williams,https://en.wikipedia.org//wiki/DeAngelo_Williams,April_25,2020-04-25
Jay Park,https://en.wikipedia.org//wiki/Jay_Park,April_25,2020-04-25
Michael van Gerwen,https://en.wikipedia.org//wiki/Michael_van_Gerwen,April_25,2020-04-25
Ella Fitzgerald,https://en.wikipedia.org//wiki/Ella_Fitzgerald,April_25,2020-04-25
Dominique Strauss-Kahn,https://en.wikipedia.org//wiki/Dominique_Strauss-Kahn,April_25,2020-04-25
Sergei Prokofiev,https://en.wikipedia.org//wiki/Sergei_Prokofiev,April_27,2020-04-27
Ulysses S. Grant,https://en.wikipedia.org//wiki/Ulysses_S._Grant,April_27,2020-04-27
Willem-Alexander,https://en.wikipedia.org//wiki/Willem-Alexander_of_the_Netherlands,April_27,2020-04-27
Russell T Davies,https://en.wikipedia.org//wiki/Russell_T_Davies,April_27,2020-04-27
Fethullah Gülen,https://en.wikipedia.org//wiki/Fethullah_G%C3%BClen,April_27,2020-04-27
Coretta Scott King,https://en.wikipedia.org//wiki/Coretta_Scott_King,April_27,2020-04-27
Chiang Ching-kuo,https://en.wikipedia.org//wiki/Chiang_Ching-kuo,April_27,2020-04-27
Herbert Spencer,https://en.wikipedia.org//wiki/Herbert_Spencer,April_27,2020-04-27
Cory Booker,https://en.wikipedia.org//wiki/Cory_Booker,April_27,2020-04-27
Rogers Hornsby,https://en.wikipedia.org//wiki/Rogers_Hornsby,April_27,2020-04-27
Mary Wollstonecraft,https://en.wikipedia.org//wiki/Mary_Wollstonecraft,April_27,2020-04-27
Nick Kyrgios,https://en.wikipedia.org//wiki/Nick_Kyrgios,April_27,2020-04-27
Casey Kasem,https://en.wikipedia.org//wiki/Casey_Kasem,April_27,2020-04-27
Josef Hickersberger,https://en.wikipedia.org//wiki/Josef_Hickersberger,April_27,2020-04-27
George Gervin,https://en.wikipedia.org//wiki/George_Gervin,April_27,2020-04-27
Ari Vatanen,https://en.wikipedia.org//wiki/Ari_Vatanen,April_27,2020-04-27
Eric Schmidt,https://en.wikipedia.org//wiki/Eric_Schmidt,April_27,2020-04-27
Sébastien Lareau,https://en.wikipedia.org//wiki/S%C3%A9bastien_Lareau,April_27,2020-04-27
Chris Carpenter,https://en.wikipedia.org//wiki/Chris_Carpenter,April_27,2020-04-27
Sally Hawkins,https://en.wikipedia.org//wiki/Sally_Hawkins,April_27,2020-04-27
Lizzo,https://en.wikipedia.org//wiki/Lizzo,April_27,2020-04-27
Dinara Safina,https://en.wikipedia.org//wiki/Dinara_Safina,April_27,2020-04-27
Patrick Stump,https://en.wikipedia.org//wiki/Patrick_Stump,April_27,2020-04-27
American Top 40,https://en.wikipedia.org//wiki/American_Top_40,April_27,2020-04-27
Draža Mihailović,https://en.wikipedia.org//wiki/Dra%C5%BEa_Mihailovi%C4%87,April_27,2020-04-27
Diego Simeone,https://en.wikipedia.org//wiki/Diego_Simeone,April_28,2020-04-28
Samantha Akkineni,https://en.wikipedia.org//wiki/Samantha_Akkineni,April_28,2020-04-28
Walter Zenga,https://en.wikipedia.org//wiki/Walter_Zenga,April_28,2020-04-28
Elena Kagan,https://en.wikipedia.org//wiki/Elena_Kagan,April_28,2020-04-28
Kim Gordon,https://en.wikipedia.org//wiki/Kim_Gordon,April_28,2020-04-28
Jay Leno,https://en.wikipedia.org//wiki/Jay_Leno,April_28,2020-04-28
Eugene Merle Shoemaker,https://en.wikipedia.org//wiki/Eugene_Merle_Shoemaker,April_28,2020-04-28
Tristan Tzara,https://en.wikipedia.org//wiki/Tristan_Tzara,April_28,2020-04-28
Josh Brookes,https://en.wikipedia.org//wiki/Josh_Brookes,April_28,2020-04-28
Jessica Alba,https://en.wikipedia.org//wiki/Jessica_Alba,April_28,2020-04-28
Barry Larkin,https://en.wikipedia.org//wiki/Barry_Larkin,April_28,2020-04-28
Blake Bortles,https://en.wikipedia.org//wiki/Blake_Bortles,April_28,2020-04-28
Violent J,https://en.wikipedia.org//wiki/Violent_J,April_28,2020-04-28
Melanie Martinez,https://en.wikipedia.org//wiki/Melanie_Martinez_(singer),April_28,2020-04-28
John Daly,https://en.wikipedia.org//wiki/John_Daly_(golfer),April_28,2020-04-28
Associate Justice of the Supreme Court of the United States,https://en.wikipedia.org//wiki/Associate_Justice_of_the_Supreme_Court_of_the_United_States,April_28,2020-04-28
Hal Sutton,https://en.wikipedia.org//wiki/Hal_Sutton,April_28,2020-04-28
Terry Pratchett,https://en.wikipedia.org//wiki/Terry_Pratchett,April_28,2020-04-28
Ann-Margret,https://en.wikipedia.org//wiki/Ann-Margret,April_28,2020-04-28
Saddam Hussein,https://en.wikipedia.org//wiki/Saddam_Hussein,April_28,2020-04-28
Kurt Gödel,https://en.wikipedia.org//wiki/Kurt_G%C3%B6del,April_28,2020-04-28
António de Oliveira Salazar,https://en.wikipedia.org//wiki/Ant%C3%B3nio_de_Oliveira_Salazar,April_28,2020-04-28
James Monroe,https://en.wikipedia.org//wiki/James_Monroe,April_28,2020-04-28
Juan Manuel Mata,https://en.wikipedia.org//wiki/Juan_Manuel_Mata,April_28,2020-04-28
SS,https://en.wikipedia.org//wiki/SS,April_28,2020-04-28
Bradley Wiggins,https://en.wikipedia.org//wiki/Bradley_Wiggins,April_28,2020-04-28
Penélope Cruz,https://en.wikipedia.org//wiki/Pen%C3%A9lope_Cruz,April_28,2020-04-28
Sara Errani,https://en.wikipedia.org//wiki/Sara_Errani,April_29,2020-04-29
Alexander II of Russia,https://en.wikipedia.org//wiki/Alexander_II_of_Russia,April_29,2020-04-29
Henri Poincaré,https://en.wikipedia.org//wiki/Henri_Poincar%C3%A9,April_29,2020-04-29
Thomas Beecham,https://en.wikipedia.org//wiki/Thomas_Beecham,April_29,2020-04-29
Harold Urey,https://en.wikipedia.org//wiki/Harold_Urey,April_29,2020-04-29
Duke Ellington,https://en.wikipedia.org//wiki/Duke_Ellington,April_29,2020-04-29
Hirohito,https://en.wikipedia.org//wiki/Hirohito,April_29,2020-04-29
Fred Zinnemann,https://en.wikipedia.org//wiki/Fred_Zinnemann,April_29,2020-04-29
George Allen,https://en.wikipedia.org//wiki/George_Allen_(American_football_coach),April_29,2020-04-29
Jean Rochefort,https://en.wikipedia.org//wiki/Jean_Rochefort,April_29,2020-04-29
Zubin Mehta,https://en.wikipedia.org//wiki/Zubin_Mehta,April_29,2020-04-29
Bernard Madoff,https://en.wikipedia.org//wiki/Bernard_Madoff,April_29,2020-04-29
Daniel Day-Lewis,https://en.wikipedia.org//wiki/Daniel_Day-Lewis,April_29,2020-04-29
Michelle Pfeiffer,https://en.wikipedia.org//wiki/Michelle_Pfeiffer,April_29,2020-04-29
Andre Agassi,https://en.wikipedia.org//wiki/Andre_Agassi,April_29,2020-04-29
Luis Aparicio,https://en.wikipedia.org//wiki/Luis_Aparicio,April_29,2020-04-29
Jay Cutler,https://en.wikipedia.org//wiki/Jay_Cutler_(American_football),April_29,2020-04-29
Mike Bryan,https://en.wikipedia.org//wiki/Mike_Bryan,April_29,2020-04-29
Lee Dong-gook,https://en.wikipedia.org//wiki/Lee_Dong-gook,April_29,2020-04-29
Titus O'Neil,https://en.wikipedia.org//wiki/Titus_O%27Neil,April_29,2020-04-29
Anggun,https://en.wikipedia.org//wiki/Anggun,April_29,2020-04-29
Uma Thurman,https://en.wikipedia.org//wiki/Uma_Thurman,April_29,2020-04-29
Jerry Seinfeld,https://en.wikipedia.org//wiki/Jerry_Seinfeld,April_29,2020-04-29
David Icke,https://en.wikipedia.org//wiki/David_Icke,April_29,2020-04-29
Bob Bryan,https://en.wikipedia.org//wiki/Bob_Bryan,April_29,2020-04-29
Debbie Stabenow,https://en.wikipedia.org//wiki/Debbie_Stabenow,April_29,2020-04-29
Jim Ryun,https://en.wikipedia.org//wiki/Jim_Ryun,April_29,2020-04-29
Johnny Miller,https://en.wikipedia.org//wiki/Johnny_Miller,April_29,2020-04-29
Willie Nelson,https://en.wikipedia.org//wiki/Willie_Nelson,April_29,2020-04-29
Jeremy Thorpe,https://en.wikipedia.org//wiki/Jeremy_Thorpe,April_29,2020-04-29
Victoria Sinitsina,https://en.wikipedia.org//wiki/Victoria_Sinitsina,April_29,2020-04-29
Dale Earnhardt,https://en.wikipedia.org//wiki/Dale_Earnhardt,April_29,2020-04-29
António Guterres,https://en.wikipedia.org//wiki/Ant%C3%B3nio_Guterres,April_30,2020-04-30
Don Schollander,https://en.wikipedia.org//wiki/Don_Schollander,April_30,2020-04-30
Dorival Caymmi,https://en.wikipedia.org//wiki/Dorival_Caymmi,April_30,2020-04-30
Joachim von Ribbentrop,https://en.wikipedia.org//wiki/Joachim_von_Ribbentrop,April_30,2020-04-30
Stephen Harper,https://en.wikipedia.org//wiki/Stephen_Harper,April_30,2020-04-30
Claude Shannon,https://en.wikipedia.org//wiki/Claude_Shannon,April_30,2020-04-30
Jane Campion,https://en.wikipedia.org//wiki/Jane_Campion,April_30,2020-04-30
Carl XVI Gustaf of Sweden,https://en.wikipedia.org//wiki/Carl_XVI_Gustaf_of_Sweden,April_30,2020-04-30
Prime Minister of Iceland,https://en.wikipedia.org//wiki/Prime_Minister_of_Iceland,April_30,2020-04-30
Carl Friedrich Gauss,https://en.wikipedia.org//wiki/Carl_Friedrich_Gauss,April_30,2020-04-30
Michael Waltrip,https://en.wikipedia.org//wiki/Michael_Waltrip,April_30,2020-04-30
Lars von Trier,https://en.wikipedia.org//wiki/Lars_von_Trier,April_30,2020-04-30
Isiah Thomas,https://en.wikipedia.org//wiki/Isiah_Thomas,April_30,2020-04-30
